MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Below_Average,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,CBlock,Fair,No,BLQ,2,Unf,0,290,954,GasA,Typical,N,FuseA,1766,648,2414,0,0,2,0,3,2,10,Mod,1,Attchd,Unf,2,520,Fair,Dirt_Gravel,142,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,ConLD,Normal,-93.612404,42.035277,160000
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,170,796,GasA,Good,Y,SBrkr,1096,370,1466,0,1,2,0,3,1,7,Min1,1,Attchd,Unf,2,566,Typical,Paved,436,21,0,0,0,0,No_Pool,No_Fence,Shed,500,4,2006,WD ,Normal,-93.613899,42.034761,170000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,8658,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101,Typical,CBlock,Typical,No,Rec,6,Unf,0,445,1088,GasA,Excellent,Y,SBrkr,1324,0,1324,0,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,440,Typical,Paved,0,138,0,0,0,0,No_Pool,Good_Wood,None,0,12,2006,WD ,Abnorml,-93.608909,42.040944,160000
Split_or_Multilevel,Residential_Low_Density,85,13400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,Typical,CBlock,Typical,Av,ALQ,1,BLQ,128,380,1024,GasA,Typical,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,-93.608984,42.040811,159950
Split_or_Multilevel,Residential_Low_Density,83,10184,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,503,1083,GasA,Typical,Y,SBrkr,1146,0,1146,0,1,1,0,3,1,6,Typ,1,Attchd,Unf,1,294,Typical,Paved,345,75,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.607582,42.040105,165000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,7800,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,LwQ,600,0,912,GasA,Typical,Y,SBrkr,912,0,912,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,288,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Abnorml,-93.610501,42.040148,115000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7332,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,207,Typical,CBlock,Typical,No,BLQ,2,Unf,0,450,864,GasA,Excellent,Y,SBrkr,864,0,864,1,0,1,0,2,1,4,Typ,0,Attchd,Unf,1,288,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Abnorml,-93.608422,42.038497,120000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,7100,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,108,816,GasA,Typical,Y,FuseA,816,0,816,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,308,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.609073,42.038297,129900
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,PosA,Norm,OneFam,One_Story,Above_Average,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,Typical,CBlock,Typical,No,Rec,6,Unf,0,400,1313,GasA,Typical,Y,SBrkr,1773,0,1773,1,0,2,0,3,1,6,Min2,2,Attchd,RFn,2,418,Typical,Paved,355,98,0,0,144,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.606508,42.041874,183000
Two_Story_1946_and_Newer,Residential_Low_Density,0,18275,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Very_Good,1962,1998,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,802,1438,GasA,Typical,Y,SBrkr,1900,548,2448,1,0,3,0,3,1,9,Typ,2,Attchd,RFn,2,441,Typical,Paved,520,102,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,-93.60674,42.040768,277500
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,12144,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,455,910,GasA,Good,Y,SBrkr,910,611,1521,0,0,1,1,3,1,6,Min2,0,Detchd,Unf,1,597,Typical,Paved,199,0,168,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,-93.609054,42.036098,147500
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,720,720,GasA,Typical,N,FuseA,720,472,1192,0,0,1,1,4,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Abnorml,-93.610503,42.035782,135000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,FuseF,1040,0,1040,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,625,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.608903,42.035996,109500
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,8544,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Wall,Fair,N,FuseA,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.609053,42.03471,87500
Two_Story_1946_and_Newer,Residential_Low_Density,69,7590,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,PosN,Norm,OneFam,Two_Story,Average,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,Typical,CBlock,Typical,No,BLQ,2,Unf,0,148,660,GasA,Typical,Y,SBrkr,660,688,1348,0,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,453,Typical,Paved,188,108,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.603704,42.036792,155000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,One_Story,Above_Average,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,236,1045,GasA,Good,Y,SBrkr,1045,0,1045,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.604687,42.034618,120000
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,TwoFmCon,SFoyer,Average,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,72,1025,GasA,Typical,Y,SBrkr,1025,0,1025,1,0,1,0,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,96,80,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.6050674,42.0345614,124000
Two_Story_1945_and_Older,Residential_Medium_Density,62,9856,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0,Good,PConc,Typical,No,Unf,7,Unf,0,716,716,GasA,Excellent,Y,FuseA,1007,1007,2014,0,0,2,0,5,1,8,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,72,167,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.618539,42.033267,169000
Two_Story_1945_and_Older,Residential_Medium_Density,57,9906,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Below_Average,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,686,686,GasA,Fair,N,SBrkr,810,518,1328,0,0,1,0,3,1,8,Typ,0,Detchd,Unf,1,210,Typical,Paved,0,172,60,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Family,-93.6195519,42.0334994,107000
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264,Typical,CBlock,Typical,No,Rec,6,Unf,0,936,1212,GasA,Good,Y,FuseA,1226,442,1668,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,240,Typical,Paved,0,0,140,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.617164,42.033385,135000
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,399,780,GasA,Excellent,Y,SBrkr,940,476,1416,0,1,1,0,3,1,7,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.617139,42.032346,156500
Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Good,No,LwQ,4,Unf,0,712,728,GasA,Excellent,Y,SBrkr,832,809,1641,0,1,1,1,3,1,6,Typ,1,Detchd,Unf,2,546,Typical,Paved,0,0,234,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.618489,42.03139,178000
Two_Story_1945_and_Older,Residential_Medium_Density,58,6451,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0,Typical,Stone,Typical,No,Rec,6,Unf,0,504,712,GasA,Good,Y,SBrkr,848,580,1428,1,0,1,0,4,1,7,Typ,0,Detchd,Fin,2,576,Typical,Paved,264,0,84,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.619513,42.031506,139900
Two_Story_1945_and_Older,Residential_Medium_Density,66,3960,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,502,502,GasA,Typical,N,SBrkr,502,502,1004,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,1,200,Typical,Dirt_Gravel,280,0,68,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.615681,42.031347,105000
One_Story_1945_and_Older,Residential_Medium_Density,70,5684,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Very_Good,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,813,813,GasA,Excellent,Y,FuseA,813,0,813,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,270,Fair,Dirt_Gravel,0,113,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.618799,42.03121,110000
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,56,7745,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,938,938,GasA,Good,N,SBrkr,1084,867,1951,0,0,2,0,4,2,9,Typ,0,Detchd,Unf,2,576,Typical,Partial_Pavement,0,6,28,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.618335,42.030396,111500
One_Story_1945_and_Older,Residential_Medium_Density,56,7741,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Fair,No,BLQ,2,Rec,72,817,1032,GasA,Good,N,FuseA,1032,0,1032,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,112,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,COD,Abnorml,-93.618334,42.030463,108000
One_Story_1945_and_Older,Residential_Medium_Density,50,5633,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Good,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,844,844,GasA,Typical,Y,SBrkr,844,0,844,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,216,Typical,Dirt_Gravel,50,81,123,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.615638,42.031196,111500
Two_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Artery,Norm,OneFam,Two_Story,Above_Average,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,636,636,GasA,Typical,Y,FuseA,1089,661,1750,0,0,1,0,3,1,8,Typ,0,Detchd,Unf,1,240,Poor,Dirt_Gravel,0,0,293,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Abnorml,-93.614011,42.033623,124000
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,60,7200,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,576,576,GasA,Excellent,Y,SBrkr,864,0,864,0,0,1,0,2,1,5,Typ,0,Detchd,RFn,1,528,Typical,Paved,0,0,0,0,115,0,No_Pool,No_Fence,None,0,8,2006,COD,Normal,-93.6145858,42.0330459,105000
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145,Good,PConc,Typical,No,Unf,7,Unf,0,816,816,GasA,Excellent,Y,SBrkr,816,750,1566,0,0,1,1,5,1,7,Typ,0,Detchd,Unf,2,450,Typical,Paved,24,0,296,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2006,WD ,Normal,-93.608833,42.032267,139000
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,56,9576,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,460,770,GasA,Typical,Y,SBrkr,885,297,1182,0,0,1,1,3,1,5,Typ,0,Detchd,Unf,1,378,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2006,WD ,Normal,-93.608938,42.030368,120000
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,49,5820,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Very_Good,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,906,1162,GasA,Excellent,Y,SBrkr,1163,0,1163,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,220,Typical,Paved,142,98,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.607744,42.03146,126175
One_Story_1945_and_Older,Residential_Medium_Density,48,5747,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,798,798,GasA,Good,Y,SBrkr,840,0,840,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,250,Fair,Dirt_Gravel,112,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.606803,42.031138,64000
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,69,9142,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Very_Good,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fair,Stone,Typical,No,Unf,7,Unf,0,1020,1020,GasA,Good,N,FuseP,908,1020,1928,0,0,2,0,4,2,9,Typ,0,Detchd,Unf,1,440,Poor,Paved,0,60,112,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.618293,42.029142,137000
Two_and_Half_Story_All_Ages,Residential_Medium_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Good,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,Mn,Rec,6,Unf,0,490,880,GasW,Fair,N,SBrkr,880,888,1768,0,0,1,1,2,1,6,Typ,2,Detchd,Unf,2,320,Typical,Dirt_Gravel,0,341,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.613889,42.029136,163000
Two_and_Half_Story_All_Ages,Residential_Medium_Density,70,6300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Above_Average,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1226,1226,GasA,Excellent,Y,SBrkr,1226,878,2104,0,0,2,0,5,1,9,Typ,0,Detchd,Unf,2,432,Typical,Partial_Pavement,0,341,88,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.615361,42.028951,155000
Two_Story_1945_and_Older,Residential_Medium_Density,60,3600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,684,684,GasA,Excellent,N,FuseA,684,684,1368,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,1,216,Fair,Dirt_Gravel,0,158,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.6127958,42.0281148,114504
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,65,9750,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,960,960,GasA,Excellent,Y,SBrkr,960,0,960,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Gar2,4500,7,2006,WD ,Normal,-93.606195,42.0272703,125000
One_and_Half_Story_Finished_All_Ages,C_all,63,4761,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Unf,Fair,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,BrkTil,Fair,No,Unf,7,Unf,0,1020,1020,GasA,Fair,N,FuseP,1020,0,1020,0,0,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,105,0,0,0,No_Pool,No_Fence,None,0,10,2006,ConLD,Normal,-93.606869,42.02297,64500
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,6435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,OneFam,One_and_Half_Fin,Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,972,972,GasA,Good,Y,SBrkr,972,605,1577,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,1,312,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.626022,42.03179,140200
Two_Story_1945_and_Older,Residential_Low_Density,69,11737,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,Two_Story,Good,1924,1996,Gambrel,CompShg,BrkComm,Stucco,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,848,848,GasW,Typical,N,SBrkr,1017,810,1827,0,0,1,0,2,1,9,Typ,1,Detchd,Unf,1,240,Typical,Paved,27,36,42,0,0,0,No_Pool,Good_Privacy,None,0,5,2006,WD ,Normal,-93.627385,42.030786,202500
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Good,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,605,1004,GasA,Excellent,Y,SBrkr,1004,660,1664,0,0,2,0,3,1,7,Typ,2,Detchd,Unf,2,420,Typical,Paved,0,24,36,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.625576,42.033306,159000
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,65,7800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,TwoFmCon,One_and_Half_Fin,Good,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Mn,Rec,6,Unf,0,286,793,GasA,Typical,Y,SBrkr,793,325,1118,1,0,1,0,3,1,5,Typ,1,Detchd,Unf,2,410,Typical,Paved,0,0,0,0,271,0,No_Pool,Minimum_Privacy,None,0,5,2006,WD ,Normal,-93.620433,42.033369,119900
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,SBrkr,816,0,1176,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,2,528,Typical,Paved,112,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2006,WD ,Normal,-93.623642,42.032299,114500
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,381,728,GasA,Excellent,Y,SBrkr,728,434,1162,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,258,Poor,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,ConLI,Abnorml,-93.624553,42.032396,75000
