MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
One_Story_1945_and_Older,Residential_Low_Density,60,10230,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Good,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1054,1054,GasA,Excellent,Y,SBrkr,1078,0,1078,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,264,Typical,Dirt_Gravel,0,0,0,0,112,0,No_Pool,Good_Wood,None,0,12,2009,WD ,Normal,-93.615465,42.036002,
Two_and_Half_Story_All_Ages,Residential_Low_Density,102,15863,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_and_Half_Fin,Fair,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0,Typical,BrkTil,Typical,No,GLQ,3,Unf,0,301,824,GasA,Excellent,Y,SBrkr,1687,998,3082,1,0,2,1,5,1,12,Typ,2,Basment,Fin,2,672,Typical,Paved,136,63,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.651669,42.016182,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12735,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,264,864,GasA,Typical,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,576,Typical,Paved,216,0,0,0,0,0,No_Pool,Minimum_Wood_Wire,None,0,4,2008,COD,Normal,-93.624265,42.0564348,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9928,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,215,1454,GasA,Typical,Y,SBrkr,1478,0,1478,1,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,506,Typical,Paved,114,22,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.602505,41.995931,
Two_Story_1946_and_Newer,Residential_Low_Density,92,11764,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Typical,PConc,Typical,No,GLQ,3,Unf,0,628,1152,GasA,Excellent,Y,SBrkr,1164,1106,2270,0,0,2,1,4,1,9,Typ,1,Attchd,Fin,3,671,Typical,Paved,132,57,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.650356,42.052457,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5063,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Typical,PConc,Typical,No,GLQ,3,Unf,0,410,1314,GasA,Excellent,Y,SBrkr,1314,0,1314,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,626,Typical,Paved,172,62,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,ConLw,Normal,-93.649649,42.058368,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,13680,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,112,840,GasA,Excellent,Y,SBrkr,840,727,1567,1,0,1,1,2,1,6,Min2,2,Detchd,Unf,2,440,Typical,Paved,0,21,150,0,0,0,No_Pool,Good_Privacy,None,0,2,2009,WD ,Normal,-93.6428055,42.0191252,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,14695,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,Good,CBlock,Typical,No,ALQ,1,Unf,0,175,1562,GasA,Good,Y,SBrkr,1567,0,1567,1,0,2,0,2,1,5,Typ,2,Attchd,Unf,2,542,Typical,Paved,0,110,0,0,342,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,-93.615602,42.048608,
Two_Story_1946_and_Newer,Residential_Low_Density,69,9337,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Typical,No,GLQ,3,Unf,0,176,824,GasA,Excellent,Y,SBrkr,905,881,1786,1,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,684,Typical,Paved,0,162,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.690633,42.018378,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11765,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302,Typical,CBlock,Typical,Mn,Rec,6,Unf,0,490,1617,GasA,Fair,Y,SBrkr,1797,0,1797,0,0,1,1,3,1,7,Typ,1,Attchd,Unf,3,963,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.6192621,42.0531078,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,59,16466,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Good,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,Good,PConc,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,SBrkr,872,521,1393,0,0,1,1,3,1,8,Typ,0,Attchd,Unf,1,300,Typical,Paved,121,0,0,0,265,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.66345,42.018541,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10452,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216,Typical,CBlock,Typical,Mn,Rec,6,Unf,0,594,1094,GasA,Excellent,Y,SBrkr,1094,0,1094,0,0,1,0,3,1,5,Typ,2,Attchd,RFn,2,495,Typical,Paved,0,0,0,0,287,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.665571,42.027555,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15635,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1383,0,1383,0,0,1,0,2,1,6,Mod,0,Attchd,Unf,2,498,Typical,Paved,0,0,90,0,110,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.665994,42.027506,
Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Poor,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,1095,1095,GasW,Fair,N,SBrkr,1095,679,1774,1,0,2,0,4,2,8,Min2,0,More_Than_Two_Types,Unf,3,779,Fair,Dirt_Gravel,0,0,90,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.616886,42.027993,
Two_Story_1945_and_Older,Residential_Medium_Density,68,9928,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,672,672,GasA,Fair,Y,SBrkr,1272,672,1944,0,0,2,0,3,1,8,Min2,0,Detchd,Unf,1,216,Typical,Dirt_Gravel,24,28,0,0,0,0,No_Pool,No_Fence,Shed,400,6,2009,WD ,Normal,-93.621506,42.027998,
Two_Story_1946_and_Newer,Residential_Low_Density,0,13250,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,RRNn,Norm,OneFam,Two_Story,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,256,Typical,CBlock,Typical,No,Unf,7,Unf,0,832,832,GasA,Typical,Y,SBrkr,1154,896,2050,0,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,529,Typical,Paved,192,192,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Abnorml,-93.637774,42.05184,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,40,13673,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,OneFam,One_Story,Average,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,Good,CBlock,Typical,No,Unf,7,Unf,0,1140,1140,GasA,Typical,Y,SBrkr,1696,0,1696,0,0,1,1,3,1,8,Min2,1,Attchd,RFn,1,349,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.669552,42.034724,
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,12180,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_and_Half_Fin,Below_Average,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Fair,BrkTil,Typical,No,BLQ,2,Unf,0,324,672,Grav,Fair,N,FuseA,672,252,924,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2010,WD ,Normal,-93.660168,42.021583,
Two_Story_1946_and_Newer,Floating_Village_Residential,0,7050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,319,1057,GasA,Excellent,Y,SBrkr,1057,872,1929,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,650,Typical,Paved,0,235,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.639515,42.048488,
One_Story_1945_and_Older,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,656,656,GasA,Typical,Y,SBrkr,968,0,968,0,0,2,0,4,1,5,Typ,0,Detchd,Unf,1,216,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.612418,42.035779,
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2289,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,544,855,GasA,Typical,Y,SBrkr,855,586,1441,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,440,Typical,Paved,28,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.62569,42.050134,
One_Story_1945_and_Older,Residential_Low_Density,90,5400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Average,1940,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,416,416,GasA,Good,N,FuseA,599,0,599,1,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,81,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.6117397,42.0347572,
Split_Foyer,Residential_Low_Density,0,10050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SFoyer,Above_Average,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,191,793,GasA,Excellent,Y,SBrkr,1280,0,1280,0,1,2,0,3,1,6,Typ,1,Basment,Fin,2,432,Typical,Paved,140,40,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.61706,42.048934,
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Average,1920,1960,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,739,973,GasA,Typical,Y,FuseP,1377,973,2350,0,0,2,0,4,2,10,Typ,0,More_Than_Two_Types,Unf,2,393,Typical,Paved,0,0,219,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.617386,42.028287,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171,Typical,PConc,Typical,No,Unf,7,Unf,0,1630,1630,GasA,Excellent,Y,SBrkr,1630,0,1630,0,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,451,Typical,Paved,74,234,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.68167,42.016797,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,9144,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,484,883,GasA,Good,Y,SBrkr,988,517,1505,1,0,1,0,3,1,8,Typ,0,Detchd,Unf,1,240,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.625434,42.027065,
Two_Story_1946_and_Newer,Residential_Low_Density,91,10010,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320,Typical,PConc,Typical,Av,BLQ,2,GLQ,852,0,1080,GasA,Excellent,Y,SBrkr,1108,1089,2197,1,0,2,1,4,1,9,Typ,1,Attchd,Fin,3,783,Typical,Paved,385,99,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.653908,42.049696,
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236,Typical,CBlock,Typical,No,Unf,7,Unf,0,672,672,GasA,Typical,Y,SBrkr,672,546,1218,0,0,1,1,3,1,7,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,201,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Abnorml,-93.627328,42.051839,
Two_Story_1945_and_Older,Residential_Medium_Density,50,9060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Above_Average,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0,Typical,BrkTil,Typical,No,ALQ,1,Unf,0,311,859,GasA,Excellent,Y,SBrkr,942,886,1828,0,0,2,0,3,1,6,Typ,0,Detchd,No_Garage,0,0,No_Garage,Paved,174,0,212,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2007,WD ,Alloca,-93.62826,42.022685,
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,659,1492,GasA,Excellent,Y,SBrkr,1492,0,1492,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,596,Typical,Paved,277,137,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.639516,42.048606,
Duplex_All_Styles_and_Ages,Residential_Low_Density,87,9246,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Feedr,Norm,Duplex,One_Story,Average,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564,Typical,CBlock,Typical,No,Unf,7,Unf,0,1656,1656,GasA,Typical,Y,SBrkr,1656,0,1656,0,0,2,0,4,2,8,Typ,0,Detchd,Unf,2,506,Typical,Paved,0,211,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,-93.6304229,42.0453551,
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,9140,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,Mn,BLQ,2,Unf,0,321,629,GasA,Fair,Y,SBrkr,727,380,1107,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,625,Typical,Paved,0,56,0,0,200,0,No_Pool,Minimum_Privacy,None,0,4,2010,COD,Normal,-93.626689,42.021474,
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,68,10880,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_Story,Average,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,124,1164,GasW,Typical,N,SBrkr,1164,0,1164,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,240,Typical,Paved,0,48,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,ConLD,Normal,-93.662924,42.022902,
Two_Story_1946_and_Newer,Floating_Village_Residential,70,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,304,926,GasA,Excellent,Y,SBrkr,1016,868,1884,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,581,Typical,Paved,0,35,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.639516,42.049106,
Two_Story_1946_and_Newer,Residential_Low_Density,90,14670,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Good,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410,Good,CBlock,Typical,No,BLQ,2,Unf,0,529,1104,GasA,Excellent,Y,SBrkr,1104,884,1988,0,0,2,1,4,1,9,Typ,1,Attchd,RFn,2,480,Typical,Paved,0,230,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2008,WD ,Normal,-93.615614,42.046572,
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,69,5805,Pave,Gravel,Regular,Bnk,AllPub,Inside,Mod,Old_Town,Norm,Norm,OneFam,One_Story,Good,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Mn,BLQ,2,Rec,1073,0,1347,GasA,Good,Y,SBrkr,1347,0,1347,1,1,1,0,3,1,6,Typ,0,Detchd,Unf,2,551,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.6179112,42.0303783,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,10936,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1510,1510,GasA,Excellent,Y,SBrkr,1525,0,1525,0,0,2,1,3,1,6,Typ,1,Attchd,RFn,2,534,Typical,Paved,100,18,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,New,Partial,-93.643954,42.061531,
Two_and_Half_Story_All_Ages,Residential_Low_Density,60,19800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_and_Half_Unf,Very_Good,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,1411,1836,GasA,Good,Y,SBrkr,1836,1836,3672,0,0,3,1,5,1,7,Typ,2,Detchd,Unf,2,836,Typical,Paved,684,80,32,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.660664,42.028191,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7733,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,1118,1142,GasA,Excellent,Y,SBrkr,1142,0,1142,0,0,1,1,3,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,4,50,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,-93.692575,42.037843,
Two_Story_1946_and_Newer,Residential_Low_Density,116,13474,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,OneFam,Two_Story,Average,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246,Typical,CBlock,Typical,No,ALQ,1,Unf,0,0,700,GasA,Good,Y,SBrkr,1122,1121,2243,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,3,746,Typical,Paved,127,44,224,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.684102,42.033576,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,47,6904,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Typical,PConc,Typical,Av,ALQ,1,Unf,0,522,1358,GasA,Excellent,Y,SBrkr,1358,0,1358,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.649779,42.059177,
Split_or_Multilevel,Residential_Low_Density,0,15957,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Corner,Mod,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,1977,1977,Gable,CompShg,HdBoard,Plywood,None,0,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,96,1244,GasA,Typical,Y,SBrkr,1356,0,1356,2,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,528,Typical,Paved,1424,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,9,2007,WD ,Normal,-93.604521,41.989581,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,70761,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,878,1533,GasA,Typical,Y,SBrkr,1533,0,1533,1,0,2,0,2,1,5,Typ,2,Attchd,Unf,2,576,Typical,Paved,200,54,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.683877,42.02438,
One_and_Half_Story_Finished_All_Ages,C_all,60,11040,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,0,637,GasA,Good,Y,SBrkr,897,439,1336,0,0,1,1,3,1,7,Typ,0,CarPort,Unf,1,570,Typical,Paved,0,47,120,0,0,0,No_Pool,No_Fence,None,0,9,2006,COD,Normal,-93.615307,42.019025,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,7922,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,326,1057,GasA,Typical,Y,SBrkr,1057,0,1057,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,246,Typical,Paved,0,52,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Abnorml,-93.618428,42.039841,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10182,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,RRNn,Norm,OneFam,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,440,1660,GasA,Excellent,Y,SBrkr,1660,0,1660,1,0,2,0,3,1,8,Typ,1,Attchd,RFn,2,500,Typical,Paved,322,50,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,-93.641793,42.054175,
